"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"414",0.0488068769458743,0.00410891330574968,0.259870495086816,-0.518102884131647,-0.108058011347588,0.0617136889148671,0.219927930640951,0.528993580786394,4000,1.00105095661587,"mu3[13]","nonsig"
"415",-0.0869838734164235,0.00422333376675606,0.267107080440949,-0.659716901044904,-0.246250600642574,-0.0684990373195836,0.0878129441949232,0.39753225079914,4000,0.999406693690705,"mu3[14]","nonsig"
"416",-0.866253613206175,0.0146297392594559,0.431539232236212,-1.7315015414887,-1.16507397023642,-0.84970604072995,-0.55609298260935,-0.0866447235816154,870.096451122007,1.00136538409302,"mu3[15]","sig"
"417",0.0458366797956522,0.00475258682245573,0.300579982733247,-0.58086200984978,-0.146280759370166,0.071014153047748,0.262315897491346,0.561763338966282,4000,0.999848507864258,"mu3[16]","nonsig"
"418",-1.77882930508052,0.0065447763391193,0.413928000159911,-2.5738227683979,-2.06133715932804,-1.78107097719405,-1.501915576051,-0.952696370664645,4000,0.999919480941157,"mu3[17]","sig"
"419",-0.186443336562053,0.00432057015505987,0.273256849610721,-0.78475736753088,-0.344644338357168,-0.159907402383506,-0.00199685715947683,0.290662280640079,4000,1.00063569183471,"mu3[18]","nonsig"
"420",-0.994447677529696,0.00567782623432642,0.359097261182568,-1.74729320335408,-1.22716273161833,-0.973825846825891,-0.745359437290036,-0.35448012249239,4000,0.999510238629513,"mu3[19]","sig"
"421",-0.192975659456202,0.00910578875164747,0.289709620627646,-0.795991283449826,-0.367278785789978,-0.186450782414519,-0.0136019280282874,0.390506536634125,1012.25677777576,1.00221956218282,"mu3[20]","nonsig"
"422",0.122908833349346,0.00420516613506597,0.265958058524314,-0.457068522656951,-0.0399791469566187,0.138308573174171,0.305433621130786,0.599917902981003,4000,0.999832290843011,"mu3[21]","nonsig"
"423",-1.03179028512814,0.00526892318158276,0.333235961405249,-1.72167349966105,-1.25298123823889,-1.01415038963206,-0.79360364938268,-0.427247892297408,4000,1.00046994245504,"mu3[22]","sig"
"424",-0.059613441567603,0.00582526543186115,0.368422134794513,-0.811762072993342,-0.308887891619151,-0.0427113985493936,0.213680774177661,0.595411162113592,4000,1.00036997738188,"mu3[23]","nonsig"
